Title,Label
"මිනිස් ශරීරයටත් ප්ලාස්ටික් ඇතුලූවන බවට තොරතුරු,International"
"පැරිසියේ ඉන්ධන විරෝධතාවට කඳුළු ගෑස් සහ ජල ප්‍රහාර,International"
"අඟහරුගේ රහස් සොයන නාසා යානය ගොඩබැසීමට සූදානමින්,International"
"නයිජර් රාජ්‍යයේ ගැහැණු ළමයින් 15 දෙනෙකු පැහැරගෙන යයි,International"
"ඉන්දියාවේ බස් රථයක් ඇළකට පෙරළී විසිපස් දෙනෙකු මරුට,International"
"මහා භූ කම්පනයෙන් නවසීලන්ත දිවයින් ළං වෙයි,International"
"වෙනස්ම ලෝකයක් සොයා තහනම් දූපතට ගිය තරුණයාට ගොඩබිමට පය තබනකොටම හී සර වරුසාවක්,International"
"උතුරට දුම්රිය මාර්ගයක් තනන්න දකුණු කොරියාවට අවසර,International"
"පූර්ණ ස්වෛරීත්වය සඳහා ස්විට්සර්ලන්තයේ ජනමත විචාරණයක්,International"
"පාකිස්තානයේ චීන රාජතාන්ත්‍රිකයන් බේරා ගත්තේ පොලිස් නිලධාරිනියක් බව හෙළිවේ,International"
"ප්‍රථම නිහඬ ගුවන් යානය සාර්ථකව අත්හදා බලයි,International"
"පාකිස්තානයේ චීන කොන්සල් කාර්යාලයට එල්ල වූ ප්‍රහාරය^ ඉන්දියාවත් හෙළා දකී,International"
"චීනය^ මුහුද යටින් දුම්රිය ධාවනයට සැරසේ,International"
"පාකිස්තාන බෝම්බ ප්‍රහාරයෙන් මිය ගිය ගණන 25 දක්වා ඉහළට,International"
"පාකිස්ථානයේ බෝම්බ පිපිරීමකින් 17 ක් මරුට,International"
"පාකිස්ථානයේ - කරච්චි නුවර චීන කොන්සල් කාර්යාලයට ප්‍රහාරයක්,International"
"නොසිතූ මොහොතක ඇලකින් මතුවූ දැවැන්ත නා රජු,International"
"චීනයේ ජනගහනය පහළට,International"
"සෞදියට^ යුද උපකරණ සම්බාධකයක්,International"
"කැලිෆෝනියා ලැව් ගිනි හේතුවෙන් මියගිය සංඛ්‍යාව ඉහළට,International"
"ඕස්ට්‍රේලියාවේ සිඩ්නි නගරයට ප්‍රබල දූවිලි කුණාටුවක්,International"
"රජ කුමරුට එරෙහි ජාත්‍යන්තර ඉල්ලීම් සෞදිය ප්‍රතික්ෂේප කරයි,International"
"ජාත්‍යන්තර පොලීසියේ සභාපතිත්වය දකුණු කොරියාවට,International"
"ෆේස්බුක් වෙත පිවිසීමට තවමත් බාධා,International"
"මවගේ අතින් ලිස්සා ගොස් දුම්රිය එනකොටම කුඩා බිලිඳිය රේල් පාරට වැටුණු හැටි,International"
"කාබුල් ප්‍රහාරයෙන් මිය ගිය සංඛ්‍යාව 50 දක්වා ඉහළට,International"
"යේමනයේ යුද ගැටුම් නිසා කුඩා ළමයින් 85^000ක් මිය යයි,International"
"සෞදිය සමඟ සබඳතා අත්නොහරින බව ට්‍රම්ප් කියයි,International"
"දිල්ලි මහ ඇමතිට මිරිස්කුඩු,International"
"පැපුවා නිව්ගිනියා පාර්ලිමේන්තුවට පොලීසිය සහ හමුදාව කඩාවදී,International"
"ට්‍රම්ප්ගේ තහනමකට අතුරු තහනමක්,International"
"මාලදිවයින^ චීනය සමග අත්සන් කළ නිදහස් වෙළද ගිවිසුමෙන් ඉවත් වීමට තීරණය කරයි,International"
"ඉන්දියාවේ හදිසි අනතුරකින් 6 දෙනෙකු මරුට,International"
"සෞදි රාජකීය පවුලේ අර්බුදයක්,International"
"පාතාලය හෙල්ලූ අපරාධ කණ්ඩායම තම නමින් සමාජ මාධ්‍ය ගිණුමක් ආරම්භ කරයි,International"
"යේමනයේ හුඩයාඩ් වරාය ඉලක්ක කරගෙන ගැටුම් තවදුරටත්,International"
"ඇමරිකාවේ වෙඩි තැබීමක්,International"
"ඉම්රාන් ඛාන්ගෙන් ට්‍රම්ප්ට වාග් ප්‍රහාරයක්,International"
"නෙතන්යාහු බේරේ,International"
"යුරෝපා සංගමය තවදුරටත් ශක්තිමත් විය යුතුයි^ ප්‍රංශ ජනපතිගෙන් ප්‍රකාශයක්,International"
"ප්‍රංශයේ විරෝධතා හේතුවෙන් තුවාල ලැබූ සංඛ්‍යාව 400 දක්වා ඉහළට,International"
"කෂෝගි ඝාතන හඩ පටයට සවන්දීම ට්‍රම්ප් ප්‍රතික්ෂේප කරයි,International"
